split,mAP,mAP50,mAP75,mAP_tiny,mAP_small_rel,mAP_medium_rel,mAP_large_rel,AR100,image_AUROC,image_AP,FPR@95TPR,in_domain_FPR@95TPR,out_domain_FPR@95TPR,detections,negative_fppi
val,0.6646562216160332,0.9514168664194883,0.7756252370356402,0.39497435809233594,0.45017932625437407,0.5895329183409361,0.6986272142844964,0.7320895522388061,0.9918257575757575,0.9850681708901988,0.02266666666666667,0.03189066059225513,0.00964630225080386,4971,0.12133333333333333
test,0.693298472449674,0.9675681106204548,0.7979830635907048,0.32844948466104534,0.452128047320716,0.6451205687847642,0.7478680095026579,0.7513853904282117,0.9936182336182336,0.9901276660750439,0.02266666666666667,0.029612756264236904,0.012861736334405145,4494,0.12133333333333333
