split,mAP,mAP50,mAP75,mAP_tiny,mAP_small_rel,mAP_medium_rel,mAP_large_rel,AR100,image_AUROC,image_AP,FPR@95TPR,in_domain_FPR@95TPR,out_domain_FPR@95TPR,detections,negative_fppi
val,0.6685087941852865,0.956823436247065,0.7779278019429708,0.4713469541463497,0.4632650443715333,0.5511840858279443,0.7054277887744184,0.7378109452736319,0.9917291666666667,0.9848281002870528,0.02266666666666667,0.03644646924829157,0.003215434083601286,3916,0.07733333333333334
test,0.6914920655281813,0.9658459587915551,0.795544795880622,0.32487770170389096,0.4844955025009213,0.6488074981437488,0.745051869758224,0.7458438287153653,0.994670465337132,0.9913108213096123,0.016,0.025056947608200455,0.003215434083601286,3595,0.068
