split,mAP,mAP50,mAP75,mAP_tiny,mAP_small_rel,mAP_medium_rel,mAP_large_rel,AR100,image_AUROC,image_AP,FPR@95TPR,in_domain_FPR@95TPR,out_domain_FPR@95TPR,detections,negative_fppi
val,0.6709325198423441,0.9579096798886938,0.7703119749613729,0.4119238391333232,0.47574680896685223,0.5703677450352503,0.7175321338705114,0.737313432835821,0.9934242424242424,0.9871684136532783,0.025333333333333333,0.04100227790432802,0.003215434083601286,3307,0.072
test,0.6932391502589074,0.963265724291245,0.7989663197284359,0.3310744526505082,0.4977266577288104,0.6633347776928326,0.75292505201001,0.7513853904282115,0.9942602089268756,0.990776547857303,0.018666666666666668,0.02733485193621868,0.006430868167202572,3091,0.064
